n,length,persona,seed,variant,winner,reason,days,nights,hull_left,scurvy_started,scurvy_cleared,attacks,rule_fallbacks,empty_ship_stalemate,identity_discards,relocation_rollbacks
6,long,dengeli,3725751539131043822,B,crew,port,6,6,1,1,1,3,0,0,0,0
6,long,dengeli,15955830425774022520,A,crew,port,7,7,2,1,1,2,0,0,0,0
6,long,dengeli,15955830425774022520,B,crew,port,7,7,2,1,1,2,0,0,0,0
6,long,dengeli,13856751932460143950,A,hain,sunk,5,4,0,0,0,2,0,0,0,0
6,long,dengeli,13856751932460143950,B,hain,sunk,5,4,0,0,0,2,0,0,0,0
6,long,dengeli,5531375425202597499,A,crew,port,6,6,1,0,0,1,0,0,0,0
6,long,dengeli,5531375425202597499,B,crew,port,6,6,1,0,0,1,0,0,0,0
6,long,dengeli,12833753660483299715,A,hain,sunk,4,3,0,1,1,0,0,0,0,0
6,long,dengeli,12833753660483299715,B,hain,sunk,4,3,0,1,1,0,0,0,0,0
6,long,dengeli,2390435232434491954,A,hain,scurvy,9,8,1,1,0,5,0,0,0,0
6,long,dengeli,2390435232434491954,B,hain,scurvy,8,7,1,1,0,3,0,0,0,0
6,long,dengeli,6540192822462114847,A,crew,port,6,6,1,1,1,3,0,0,0,0
6,long,dengeli,6540192822462114847,B,hain,sunk,6,5,0,1,1,1,0,0,0,0
6,long,dengeli,7994618633368503250,A,crew,port,7,7,1,1,1,2,0,0,0,0
6,long,dengeli,7994618633368503250,B,crew,port,5,5,1,1,1,2,0,0,0,0
6,long,dengeli,15697222296901481514,A,hain,sunk,5,4,0,1,0,2,0,0,0,0
6,long,dengeli,15697222296901481514,B,hain,sunk,3,2,0,1,0,1,0,0,0,0
6,long,dengeli,5504944294343256579,A,hain,sunk,7,6,0,1,0,1,0,0,0,0
6,long,dengeli,5504944294343256579,B,hain,sunk,7,6,0,1,0,4,0,0,0,0
6,long,dengeli,11068367274095478491,A,hain,crew_extinct,9,9,1,1,1,5,0,0,0,0
6,long,dengeli,11068367274095478491,B,hain,crew_extinct,9,9,1,1,1,5,0,0,0,0
6,long,dengeli,5056523151648911169,A,crew,port,7,7,2,1,1,6,0,0,0,0
6,long,dengeli,5056523151648911169,B,crew,port,7,7,2,1,1,5,0,0,0,0
6,long,kaotik,2937872746296416457,A,crew,port,7,7,2,0,0,4,0,0,0,0
6,long,kaotik,2937872746296416457,B,crew,port,6,6,1,0,0,1,0,0,0,0
6,long,kaotik,12902482569265533835,A,crew,port,5,5,1,1,1,2,0,0,0,0
6,long,kaotik,12902482569265533835,B,hain,sunk,8,7,0,1,1,1,0,0,0,0
6,long,kaotik,12654706602334327358,A,crew,port,7,7,1,1,1,5,0,0,0,0
6,long,kaotik,12654706602334327358,B,hain,crew_extinct,7,7,1,1,1,5,0,0,0,0
6,long,kaotik,12024579504257529082,A,crew,port,7,7,1,1,1,4,7,0,0,0
6,long,kaotik,12024579504257529082,B,crew,port,7,7,1,1,1,4,7,0,0,0
6,long,kaotik,12779290500987265004,A,hain,crew_extinct,13,13,1,1,1,7,0,0,0,0
6,long,kaotik,12779290500987265004,B,hain,crew_extinct,13,13,1,1,1,7,0,0,0,0
6,long,kaotik,11411070227521757088,A,hain,sunk,7,6,0,1,1,1,0,0,0,0
6,long,kaotik,11411070227521757088,B,hain,sunk,7,6,0,1,1,1,0,0,0,0
6,long,kaotik,9270539410330259717,A,crew,port,6,6,2,1,1,0,0,0,0,0
6,long,kaotik,9270539410330259717,B,crew,port,6,6,2,1,1,0,0,0,0,0
6,long,kaotik,7769680651542898438,A,hain,sunk,5,4,0,1,0,2,0,0,0,0
6,long,kaotik,7769680651542898438,B,crew,port,6,6,2,1,1,3,0,0,0,0
6,long,kaotik,3773141340209608674,A,crew,port,6,6,2,0,0,3,7,0,0,0
6,long,kaotik,3773141340209608674,B,crew,port,6,6,2,0,0,3,7,0,0,0
6,long,kaotik,14027335619356300215,A,crew,port,7,7,1,1,1,2,7,0,0,0
6,long,kaotik,14027335619356300215,B,crew,port,7,7,1,1,1,2,7,0,0,0
6,long,kaotik,11142905196048927480,A,crew,port,6,6,1,0,0,2,0,0,0,0
6,long,kaotik,11142905196048927480,B,crew,port,7,7,1,0,0,3,0,0,0,0
6,long,kaotik,14076638455481332359,A,crew,port,5,5,1,1,1,1,0,0,0,0
6,long,kaotik,14076638455481332359,B,hain,sunk,7,6,0,1,0,2,0,0,0,0
6,long,kaotik,2483030063928877900,A,crew,port,8,8,2,1,1,5,0,0,0,0
6,long,kaotik,2483030063928877900,B,crew,port,8,8,2,1,1,5,0,0,0,0
6,long,kaotik,4472809888486252862,A,crew,port,7,7,1,1,1,3,7,0,0,0
6,long,kaotik,4472809888486252862,B,crew,port,7,7,1,1,1,3,7,0,0,0
6,long,kaotik,768036102730284996,A,hain,sunk,7,6,0,1,1,3,0,0,0,0
6,long,kaotik,768036102730284996,B,hain,sunk,2,1,0,1,0,0,0,0,0,0
6,long,kaotik,12213162730581783472,A,crew,port,6,6,1,1,1,3,0,0,0,0
6,long,kaotik,12213162730581783472,B,crew,port,7,7,1,1,1,2,0,0,0,0
6,long,kaotik,5876641304045559215,A,crew,port,7,7,1,1,1,4,0,0,0,0
6,long,kaotik,5876641304045559215,B,hain,sunk,6,5,0,1,1,2,0,0,0,0
6,long,kaotik,3385483207518256754,A,hain,sunk,4,3,0,0,0,2,0,0,0,0
6,long,kaotik,3385483207518256754,B,hain,sunk,4,3,0,0,0,2,0,0,0,0
6,long,kaotik,18361328533391987474,A,hain,sunk,8,7,0,1,1,1,0,0,0,0
6,long,kaotik,18361328533391987474,B,hain,sunk,8,7,0,1,1,1,0,0,0,0
6,long,kaotik,5488811612521880568,A,hain,crew_extinct,7,7,1,1,1,5,0,0,0,0
6,long,kaotik,5488811612521880568,B,hain,crew_extinct,7,7,1,1,1,5,0,0,0,0
7,short,temkinli,14725234001833191855,A,crew,port,4,4,2,1,1,1,0,0,0,0
7,short,temkinli,14725234001833191855,B,crew,port,4,4,2,1,1,1,0,0,0,0
7,short,temkinli,7043561519561473175,A,crew,port,4,4,2,1,1,2,0,0,0,0
7,short,temkinli,7043561519561473175,B,crew,port,5,5,1,1,1,0,0,0,0,0
7,short,temkinli,5496791617921995962,A,hain,scurvy,5,4,2,1,0,1,0,0,0,0
7,short,temkinli,5496791617921995962,B,hain,scurvy,6,5,2,1,0,2,0,0,0,0
7,short,temkinli,4670033237396482159,A,crew,port,5,5,2,1,1,1,0,0,0,0
7,short,temkinli,4670033237396482159,B,crew,port,5,5,2,1,1,1,0,0,0,0
7,short,temkinli,14054387657241011178,A,crew,port,4,4,2,1,1,2,0,0,0,0
7,short,temkinli,14054387657241011178,B,crew,port,4,4,1,1,1,2,0,0,0,0
7,short,temkinli,12852888377286544153,A,hain,sunk,3,2,0,0,0,0,0,0,0,0
7,short,temkinli,12852888377286544153,B,hain,sunk,3,2,0,0,0,0,0,0,0,0
7,short,temkinli,1736800032857211677,A,hain,sunk,5,4,0,1,1,2,0,0,0,0
7,short,temkinli,1736800032857211677,B,hain,sunk,5,4,0,1,1,3,0,0,0,0
7,short,temkinli,9015987786686911932,A,hain,sunk,6,5,0,1,1,1,0,0,0,0
7,short,temkinli,9015987786686911932,B,hain,sunk,2,1,0,1,0,0,0,0,0,0
7,short,temkinli,9761275711340676265,A,crew,port,4,4,1,1,1,2,0,0,0,0
7,short,temkinli,9761275711340676265,B,crew,port,4,4,1,1,1,2,0,0,0,0
7,short,temkinli,8841249218098023792,A,hain,sunk,5,4,0,1,1,2,0,0,0,0
7,short,temkinli,8841249218098023792,B,hain,sunk,5,4,0,1,1,2,0,0,0,0
7,short,temkinli,3149263050446968230,A,hain,scurvy,5,4,1,1,0,2,0,0,0,0
7,short,temkinli,3149263050446968230,B,hain,scurvy,5,4,1,1,0,2,0,0,0,0
7,short,temkinli,11794143320752381015,A,crew,port,5,5,2,0,0,4,0,0,0,0
7,short,temkinli,11794143320752381015,B,crew,port,5,5,2,0,0,3,0,0,0,0
7,short,temkinli,17726644491452033532,A,crew,port,6,6,1,1,1,2,0,0,0,0
7,short,temkinli,17726644491452033532,B,crew,port,5,5,2,1,1,1,0,0,0,0
7,short,temkinli,16118464273160370852,A,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,temkinli,16118464273160370852,B,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,temkinli,17378670520594555857,A,hain,sunk,5,4,0,0,0,1,0,0,0,0
7,short,temkinli,17378670520594555857,B,hain,sunk,5,4,0,0,0,1,0,0,0,0
7,short,temkinli,13206869404343579878,A,hain,sunk,4,3,0,1,1,0,0,0,0,0
7,short,temkinli,13206869404343579878,B,hain,sunk,4,3,0,1,1,1,0,0,0,0
7,short,temkinli,10325288518295350049,A,hain,sunk,3,2,0,1,1,1,0,0,0,0
7,short,temkinli,10325288518295350049,B,hain,sunk,3,2,0,1,1,1,0,0,0,0
7,short,temkinli,16258489486280814761,A,hain,sunk,3,2,0,1,0,0,0,0,0,0
7,short,temkinli,16258489486280814761,B,hain,sunk,3,2,0,1,0,0,0,0,0,0
7,short,temkinli,4119302612778656093,A,hain,sunk,5,4,0,0,0,1,0,0,0,0
7,short,temkinli,4119302612778656093,B,crew,port,5,5,1,0,0,0,0,0,0,0
7,short,temkinli,3243058535304187624,A,crew,port,5,5,2,1,1,1,0,0,0,0
7,short,temkinli,3243058535304187624,B,crew,port,5,5,2,1,1,1,0,0,0,0
7,short,dengeli,5182365214893593950,A,hain,sunk,4,3,0,1,1,1,0,0,0,0
7,short,dengeli,5182365214893593950,B,hain,sunk,4,3,0,1,1,1,0,0,0,0
7,short,dengeli,8522070448037147657,A,hain,scurvy,5,4,1,1,0,2,0,0,0,0
7,short,dengeli,8522070448037147657,B,hain,scurvy,5,4,1,1,0,2,0,0,0,0
7,short,dengeli,12791937038160198221,A,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,dengeli,12791937038160198221,B,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,dengeli,5990757683203196401,A,crew,port,5,5,2,1,1,1,0,0,0,0
7,short,dengeli,5990757683203196401,B,crew,port,5,5,2,1,1,1,0,0,0,0
7,short,dengeli,17159400218946690123,A,crew,port,5,5,2,1,1,3,0,0,0,0
7,short,dengeli,17159400218946690123,B,crew,port,4,4,2,1,1,0,0,0,0,0
7,short,dengeli,17678859082843609438,A,hain,sunk,4,3,0,1,1,1,0,0,0,0
7,short,dengeli,17678859082843609438,B,hain,sunk,4,3,0,1,1,1,0,0,0,0
7,short,dengeli,14300423676478702737,A,crew,port,5,5,2,1,1,4,0,0,0,0
7,short,dengeli,14300423676478702737,B,crew,port,5,5,2,1,1,3,0,0,0,0
7,short,dengeli,17028221644610397499,A,crew,port,5,5,1,1,1,1,0,0,0,0
7,short,dengeli,17028221644610397499,B,crew,port,5,5,1,1,1,1,0,0,0,0
7,short,dengeli,17889176122169262959,A,crew,port,5,5,1,1,1,1,0,0,0,0
7,short,dengeli,17889176122169262959,B,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,dengeli,14403895252708700098,A,hain,sunk,5,4,0,1,1,3,0,0,0,0
7,short,dengeli,14403895252708700098,B,crew,port,6,6,1,1,1,3,0,0,0,0
7,short,dengeli,1075632565718366329,A,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,dengeli,1075632565718366329,B,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,dengeli,16821913241920180380,A,crew,port,4,4,1,0,0,1,0,0,0,0
7,short,dengeli,16821913241920180380,B,crew,port,4,4,1,0,0,2,0,0,0,0
7,short,dengeli,12960679847012327321,A,hain,sunk,5,4,0,1,1,2,0,0,0,0
7,short,dengeli,12960679847012327321,B,hain,sunk,5,4,0,1,1,1,0,0,0,0
7,short,dengeli,10084882406588610998,A,hain,sunk,5,4,0,1,1,1,0,0,0,0
7,short,dengeli,10084882406588610998,B,hain,sunk,5,4,0,1,1,1,0,0,0,0
7,short,dengeli,17739067288804746802,A,hain,sunk,6,5,0,1,0,3,0,0,0,0
7,short,dengeli,17739067288804746802,B,hain,scurvy,5,4,1,1,0,2,0,0,0,0
7,short,dengeli,6466243660189515084,A,hain,sunk,4,3,0,1,0,2,0,0,0,0
7,short,dengeli,6466243660189515084,B,hain,sunk,4,3,0,1,0,2,0,0,0,0
7,short,dengeli,8878976066297984086,A,hain,sunk,4,3,0,0,0,0,0,0,0,0
7,short,dengeli,8878976066297984086,B,hain,sunk,4,3,0,0,0,1,7,0,0,0
7,short,dengeli,4070795036176240839,A,crew,port,5,5,2,1,1,3,0,0,0,0
7,short,dengeli,4070795036176240839,B,crew,port,5,5,2,1,1,1,0,0,0,0
7,short,dengeli,16626955748906109687,A,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,dengeli,16626955748906109687,B,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,dengeli,330190554915077876,A,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,dengeli,330190554915077876,B,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,kaotik,10165462592876840270,A,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,kaotik,10165462592876840270,B,crew,port,6,6,1,1,1,2,0,0,0,0
7,short,kaotik,6569660538853559687,A,crew,port,6,6,1,1,1,2,0,0,0,0
7,short,kaotik,6569660538853559687,B,hain,sunk,3,2,0,1,1,1,0,0,0,0
7,short,kaotik,16900965339096367123,A,crew,port,4,4,1,1,1,1,0,0,0,0
7,short,kaotik,16900965339096367123,B,crew,port,4,4,1,1,1,1,0,0,0,0
7,short,kaotik,3151360799174327297,A,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,kaotik,3151360799174327297,B,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,kaotik,2374876196240500771,A,crew,port,5,5,2,1,1,1,0,0,0,0
7,short,kaotik,2374876196240500771,B,crew,port,5,5,2,1,1,1,0,0,0,0
7,short,kaotik,3278997588182644742,A,hain,scurvy,5,4,1,1,0,1,0,0,0,0
7,short,kaotik,3278997588182644742,B,hain,scurvy,5,4,1,1,0,1,0,0,0,0
7,short,kaotik,10525955669630924430,A,crew,port,6,6,2,1,1,3,0,0,0,0
7,short,kaotik,10525955669630924430,B,crew,port,6,6,2,1,1,3,0,0,0,0
7,short,kaotik,5512166260355940428,A,crew,port,5,5,1,0,0,2,0,0,0,0
7,short,kaotik,5512166260355940428,B,crew,port,5,5,1,0,0,2,0,0,0,0
7,short,kaotik,16430331722765706357,A,crew,port,5,5,1,1,1,1,0,0,0,0
7,short,kaotik,16430331722765706357,B,hain,sunk,4,3,0,1,1,0,0,0,0,0
7,short,kaotik,6996793575583753571,A,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,kaotik,6996793575583753571,B,crew,port,4,4,1,1,1,1,0,0,0,0
7,short,kaotik,9003767038912571095,A,hain,scurvy,4,3,2,1,0,2,0,0,0,0
7,short,kaotik,9003767038912571095,B,hain,scurvy,5,4,2,1,0,3,0,0,0,0
7,short,kaotik,4565160404905634651,A,hain,scurvy,5,4,1,1,0,3,0,0,0,0
7,short,kaotik,4565160404905634651,B,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,kaotik,14468834003506884569,A,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,kaotik,14468834003506884569,B,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,kaotik,880624811861526390,A,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,kaotik,880624811861526390,B,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,kaotik,9349600777482580828,A,crew,port,5,5,1,1,1,3,0,0,0,0
7,short,kaotik,9349600777482580828,B,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,kaotik,13961928857766200992,A,hain,sunk,3,2,0,1,1,0,0,0,0,0
7,short,kaotik,13961928857766200992,B,hain,sunk,4,3,0,1,1,1,0,0,0,0
7,short,kaotik,6214458294368870284,A,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,kaotik,6214458294368870284,B,crew,port,5,5,1,1,1,2,0,0,0,0
7,short,kaotik,7426219332572185966,A,crew,port,5,5,2,1,1,3,0,0,0,0
7,short,kaotik,7426219332572185966,B,crew,port,5,5,2,1,1,3,0,0,0,0
7,short,kaotik,10715494032602036440,A,crew,port,5,5,2,1,1,2,7,0,0,0
7,short,kaotik,10715494032602036440,B,crew,port,5,5,2,1,1,3,7,0,0,0
7,short,kaotik,6161677031034890885,A,hain,sunk,2,1,0,1,0,0,0,0,0,0
7,short,kaotik,6161677031034890885,B,hain,sunk,2,1,0,1,0,0,0,0,0,0
7,normal,temkinli,7494581394822085771,A,crew,port,6,6,2,1,1,3,0,0,0,0
7,normal,temkinli,7494581394822085771,B,crew,port,6,6,2,1,1,3,0,0,0,0
7,normal,temkinli,3267608268909526341,A,hain,sunk,4,3,0,1,1,2,0,0,0,0
7,normal,temkinli,3267608268909526341,B,hain,sunk,4,3,0,1,1,2,0,0,0,0
7,normal,temkinli,5093226872685266039,A,hain,crew_extinct,6,6,1,1,1,5,0,0,0,0
7,normal,temkinli,5093226872685266039,B,hain,crew_extinct,6,6,1,1,1,5,0,0,0,0
7,normal,temkinli,14793184464188992426,A,crew,port,5,5,1,1,1,2,0,0,0,0
7,normal,temkinli,14793184464188992426,B,crew,port,5,5,1,1,1,2,0,0,0,0
7,normal,temkinli,4452654527850852173,A,hain,sunk,6,5,0,1,1,3,0,0,0,0
7,normal,temkinli,4452654527850852173,B,hain,sunk,6,5,0,1,1,1,0,0,0,0
7,normal,temkinli,12739933427631719393,A,crew,port,5,5,1,1,1,2,0,0,0,0
7,normal,temkinli,12739933427631719393,B,crew,port,6,6,2,1,1,3,0,0,0,0
7,normal,temkinli,2520529476585485198,A,hain,sunk,6,5,0,0,0,2,0,0,0,0
7,normal,temkinli,2520529476585485198,B,hain,sunk,6,5,0,0,0,2,0,0,0,0
7,normal,temkinli,12151591607064184183,A,hain,sunk,6,5,0,1,0,1,0,0,0,0
7,normal,temkinli,12151591607064184183,B,hain,sunk,6,5,0,1,0,2,0,0,0,0
7,normal,temkinli,14534129996567924250,A,crew,port,5,5,2,1,1,2,0,0,0,0
7,normal,temkinli,14534129996567924250,B,crew,port,6,6,2,1,1,3,0,0,0,0
7,normal,temkinli,13896421691702861408,A,hain,sunk,4,3,0,1,0,1,0,0,0,0
7,normal,temkinli,13896421691702861408,B,hain,sunk,3,2,0,1,0,1,0,0,0,0
7,normal,temkinli,16781757373639294489,A,hain,sunk,3,2,0,0,0,0,0,0,0,0
7,normal,temkinli,16781757373639294489,B,crew,port,6,6,2,0,0,0,0,0,0,0
7,normal,temkinli,15935012516068503417,A,crew,port,5,5,1,1,1,2,0,0,0,0
7,normal,temkinli,15935012516068503417,B,crew,port,6,6,1,1,1,4,7,0,0,0
7,normal,temkinli,55981736807597275,A,hain,sunk,3,2,0,1,1,0,0,0,0,0
7,normal,temkinli,55981736807597275,B,crew,port,6,6,1,1,1,4,0,0,0,0
7,normal,temkinli,4409244176332593380,A,hain,scurvy,5,4,2,1,0,2,0,0,0,0
7,normal,temkinli,4409244176332593380,B,hain,sunk,7,6,0,1,0,2,0,0,0,0
7,normal,temkinli,11789737018583200657,A,hain,sunk,5,4,0,1,1,1,0,0,0,0
7,normal,temkinli,11789737018583200657,B,hain,sunk,5,4,0,1,1,2,0,0,0,0
7,normal,temkinli,16860576539470452778,A,hain,sunk,5,4,0,0,0,3,0,0,0,0
7,normal,temkinli,16860576539470452778,B,hain,sunk,5,4,0,0,0,3,0,0,0,0
7,normal,temkinli,15908410596716123427,A,crew,port,6,6,1,1,1,3,0,0,0,0
7,normal,temkinli,15908410596716123427,B,crew,port,6,6,1,1,1,3,0,0,0,0
7,normal,temkinli,1301222878794437467,A,hain,sunk,6,5,0,1,0,1,0,0,0,0
7,normal,temkinli,1301222878794437467,B,hain,sunk,6,5,0,1,0,1,0,0,0,0
7,normal,temkinli,3036398528349594733,A,hain,sunk,7,6,0,1,1,3,0,0,0,0
7,normal,temkinli,3036398528349594733,B,crew,port,8,8,2,1,1,3,0,0,0,0
7,normal,temkinli,4617198130182261356,A,hain,sunk,4,3,0,1,1,2,0,0,0,0
7,normal,temkinli,4617198130182261356,B,hain,sunk,4,3,0,1,1,2,0,0,0,0
7,normal,dengeli,2959902105334293299,A,crew,port,6,6,2,1,1,3,0,0,0,0
7,normal,dengeli,2959902105334293299,B,crew,port,6,6,2,1,1,3,0,0,0,0
7,normal,dengeli,282558281414864851,A,hain,sunk,6,5,0,1,1,3,0,0,0,0
7,normal,dengeli,282558281414864851,B,hain,sunk,6,5,0,1,1,3,0,0,0,0
7,normal,dengeli,15129195573011605248,A,hain,sunk,6,5,0,0,0,1,0,0,0,0
7,normal,dengeli,15129195573011605248,B,hain,sunk,6,5,0,0,0,1,0,0,0,0
7,normal,dengeli,4293327416146095495,A,crew,port,5,5,2,1,1,3,0,0,0,0
7,normal,dengeli,4293327416146095495,B,crew,port,6,6,2,1,1,2,0,0,0,0
7,normal,dengeli,17505340315860045745,A,crew,port,5,5,1,1,1,0,0,0,0,0
7,normal,dengeli,17505340315860045745,B,crew,port,5,5,1,1,1,0,0,0,0,0
7,normal,dengeli,13092497531340241011,A,hain,sunk,6,5,0,1,1,2,0,0,0,0
7,normal,dengeli,13092497531340241011,B,hain,sunk,6,5,0,1,1,2,0,0,0,0
7,normal,dengeli,139717221011995716,A,crew,port,6,6,2,1,1,1,0,0,0,0
7,normal,dengeli,139717221011995716,B,crew,port,5,5,2,1,1,1,0,0,0,0
7,normal,dengeli,14960527935315995194,A,hain,crew_extinct,10,10,2,1,1,6,7,0,0,0
7,normal,dengeli,14960527935315995194,B,hain,crew_extinct,10,10,2,1,1,6,7,0,0,0
7,normal,dengeli,17195681117456290391,A,crew,port,6,6,2,1,1,4,0,0,0,0
7,normal,dengeli,17195681117456290391,B,crew,port,6,6,2,1,1,4,0,0,0,0
7,normal,dengeli,581118417225156125,A,hain,crew_extinct,6,6,1,0,0,5,0,0,0,0
7,normal,dengeli,581118417225156125,B,hain,sunk,5,4,0,0,0,2,0,0,0,0
7,normal,dengeli,7590385438978227231,A,crew,port,6,6,1,1,1,2,0,0,0,0
7,normal,dengeli,7590385438978227231,B,crew,port,6,6,2,1,1,3,0,0,0,0
7,normal,dengeli,7566143756474193749,A,hain,sunk,5,4,0,1,1,1,0,0,0,0
7,normal,dengeli,7566143756474193749,B,crew,port,7,7,1,1,1,2,0,0,0,0
7,normal,dengeli,8530309768646403847,A,hain,sunk,4,3,0,1,0,1,0,0,0,0
7,normal,dengeli,8530309768646403847,B,hain,sunk,4,3,0,1,0,1,0,0,0,0
7,normal,dengeli,9710757121479728332,A,hain,sunk,3,2,0,1,1,1,0,0,0,0
7,normal,dengeli,9710757121479728332,B,crew,port,6,6,1,1,1,2,0,0,0,0
7,normal,dengeli,11457037650826082157,A,crew,port,6,6,2,1,1,3,0,0,0,0
7,normal,dengeli,11457037650826082157,B,crew,port,6,6,2,1,1,2,0,0,0,0
7,normal,dengeli,12166609792327717089,A,crew,port,6,6,1,1,1,3,0,0,0,0
7,normal,dengeli,12166609792327717089,B,hain,sunk,6,5,0,1,1,2,0,0,0,0
7,normal,dengeli,9308536893721760506,A,crew,port,6,6,2,1,1,3,0,0,0,0
7,normal,dengeli,9308536893721760506,B,crew,port,6,6,1,1,1,1,0,0,0,0
7,normal,dengeli,6288446880168821078,A,crew,port,7,7,1,1,1,4,0,0,0,0
7,normal,dengeli,6288446880168821078,B,crew,port,7,7,1,1,1,4,0,0,0,0
7,normal,dengeli,13424485865545774781,A,crew,port,6,6,1,1,1,4,0,0,0,0
7,normal,dengeli,13424485865545774781,B,crew,port,6,6,1,1,1,2,0,0,0,0
7,normal,dengeli,13637611990246209931,A,hain,scurvy,6,5,2,1,0,2,0,0,0,0
7,normal,dengeli,13637611990246209931,B,crew,port,6,6,1,1,1,3,0,0,0,0
7,normal,kaotik,9687548955694056478,A,hain,sunk,7,6,0,0,0,2,0,0,0,0
7,normal,kaotik,9687548955694056478,B,hain,sunk,7,6,0,0,0,2,0,0,0,0
7,normal,kaotik,8462876116394365499,A,hain,sunk,6,5,0,1,1,0,0,0,0,0
7,normal,kaotik,8462876116394365499,B,crew,port,6,6,1,1,1,3,0,0,0,0
7,normal,kaotik,18119617966565502260,A,crew,port,6,6,2,1,1,3,0,0,0,0
7,normal,kaotik,18119617966565502260,B,crew,port,6,6,2,1,1,3,0,0,0,0
7,normal,kaotik,14109489829659109543,A,crew,port,6,6,1,1,1,2,0,0,0,0
7,normal,kaotik,14109489829659109543,B,crew,port,6,6,1,1,1,2,0,0,0,0
7,normal,kaotik,6800683444133889164,A,hain,crew_extinct,7,7,2,1,1,6,0,0,0,0
7,normal,kaotik,6800683444133889164,B,crew,port,6,6,1,1,1,2,0,0,0,0
7,normal,kaotik,18030204107092364399,A,hain,sunk,2,1,0,1,0,0,0,0,0,0
7,normal,kaotik,18030204107092364399,B,crew,port,5,5,2,1,1,2,0,0,0,0
7,normal,kaotik,5871651955878594745,A,crew,port,5,5,1,1,1,4,7,0,0,0
7,normal,kaotik,5871651955878594745,B,crew,port,5,5,1,1,1,4,7,0,0,0
7,normal,kaotik,5605022875288131302,A,crew,port,6,6,1,1,1,3,0,0,0,0
7,normal,kaotik,5605022875288131302,B,crew,port,6,6,1,1,1,3,0,0,0,0
7,normal,kaotik,5892945395820351056,A,hain,sunk,5,4,0,1,1,1,0,0,0,0
7,normal,kaotik,5892945395820351056,B,hain,sunk,5,4,0,1,1,1,0,0,0,0
7,normal,kaotik,6471533237849728896,A,crew,port,9,9,1,1,1,5,0,0,0,0
7,normal,kaotik,6471533237849728896,B,crew,port,9,9,1,1,1,5,0,0,0,0
7,normal,kaotik,14846534256753822937,A,crew,port,6,6,2,1,1,3,0,0,0,0
7,normal,kaotik,14846534256753822937,B,crew,port,6,6,2,1,1,3,0,0,0,0
7,normal,kaotik,8520449113965003027,A,hain,sunk,4,3,0,1,1,0,0,0,0,0
7,normal,kaotik,8520449113965003027,B,crew,port,6,6,1,1,1,3,0,0,0,0
7,normal,kaotik,13352319379877138185,A,hain,sunk,4,3,0,1,1,1,0,0,0,0
7,normal,kaotik,13352319379877138185,B,hain,sunk,4,3,0,1,1,1,0,0,0,0
7,normal,kaotik,10384186725040008924,A,crew,port,6,6,2,1,1,1,0,0,0,0
7,normal,kaotik,10384186725040008924,B,crew,port,6,6,2,1,1,1,0,0,0,0
7,normal,kaotik,5804811793019878468,A,crew,port,5,5,2,1,1,2,0,0,0,0
7,normal,kaotik,5804811793019878468,B,crew,port,5,5,2,1,1,2,0,0,0,0
7,normal,kaotik,16845863907360099878,A,crew,port,6,6,2,1,1,3,0,0,0,0
7,normal,kaotik,16845863907360099878,B,crew,port,6,6,2,1,1,3,0,0,0,0
7,normal,kaotik,6534867184426376223,A,crew,port,6,6,2,1,1,2,0,0,0,0
7,normal,kaotik,6534867184426376223,B,crew,port,6,6,2,1,1,2,0,0,0,0
7,normal,kaotik,8969651190013274824,A,crew,port,5,5,1,1,1,3,0,0,0,0
7,normal,kaotik,8969651190013274824,B,hain,sunk,4,3,0,1,1,1,0,0,0,0
7,normal,kaotik,18333012099324149151,A,crew,port,6,6,1,1,1,2,0,0,0,0
7,normal,kaotik,18333012099324149151,B,crew,port,5,5,1,1,1,3,0,0,0,0
7,normal,kaotik,3857990901139480103,A,hain,sunk,4,3,0,1,0,1,0,0,0,0
7,normal,kaotik,3857990901139480103,B,hain,sunk,4,3,0,1,0,1,0,0,0,0
7,long,temkinli,13488619765736769880,A,hain,crew_extinct,6,6,2,1,0,4,0,0,0,0
7,long,temkinli,13488619765736769880,B,crew,port,8,8,2,1,1,4,0,0,0,0
7,long,temkinli,10522994129539711764,A,crew,port,7,7,2,0,0,4,0,0,0,0
